Taxon,CSM5MCXD,CSM5MCY2,CSM67U9J,CSM67UAW,CSM67UB9
Acetivibrio,1.1060887728972945e-05,3.7577280024951316e-06,5.517327627190494e-06,0.0,0.0
Acinetobacter,0.0,0.0,0.0,0.0,1.171493022671235e-06
Actinomyces,3.351784160294832e-06,1.4561196009668635e-05,2.2332040395771047e-06,0.00015082589630829212,3.0960887027739782e-06
Acutalibacter,4.502563388662724e-05,0.0,1.2611034576435416e-05,0.0,0.0
Adlercreutzia,6.267836379751335e-05,2.5677808017050064e-05,2.640435364441165e-05,9.962080337403707e-06,7.773692986154124e-05
Aeromicrobium,0.0,1.565720001039638e-06,0.0,0.0,0.0
Agathobacter,0.0004601999652084804,0.0014118097249374417,0.00031186037587976743,0.00043713608520527466,1.171493022671235e-05
Agathobaculum,8.267734262060584e-06,7.515456004990263e-06,1.9836106469184873e-05,2.789382494473038e-06,3.012410629726033e-06
Aggregatibacter,0.0,2.6617240017673847e-06,0.0,0.0,0.0
Akkermansia,0.0023640133682559447,9.394320006237829e-06,0.0027918991443018947,0.0,0.0
Alcaligenes,0.0,1.565720001039638e-06,0.0,0.0,0.0
Alistipes,0.0013954594720694152,0.06788648780507664,0.0005163955929163293,0.07230059501513439,0.05032399313103434
Allisonella,0.0,0.0,0.0,0.0,0.0002604898413982539
Allofournierella,4.0221409923537985e-06,0.00014639482009720615,3.021393700604318e-06,2.2912784776028525e-05,1.0878149496232897e-06
Alloprevotella,0.0,4.4153304029317796e-05,0.0,0.0,0.0
Amedibacillus,0.0,2.1920080014554933e-06,0.0,0.0,0.0
Amedibacterium,2.5026655063534744e-05,0.0,1.3399224237462628e-05,0.0,0.0
Anaerobutyricum,0.0014973537105423779,0.0001310507640870177,0.00030752533274411775,0.0,0.0
Anaerococcus,0.0,0.0,0.0,9.364355517159484e-06,0.0
Anaerofustis,2.0110704961768993e-06,0.0,1.0509195480362845e-06,0.0,0.0
Anaeroglobus,3.016605744265349e-06,0.0,1.0509195480362845e-06,1.1954496404884448e-06,0.0
Anaerostipes,0.0017230405106688966,3.929957202609492e-05,0.000563161512803944,0.00028093066551478454,0.00013530744411852764
Anaerotignum,0.005209119489652875,0.00021747850814440574,0.002532059286049923,3.068320743920342e-05,2.4266641183904153e-06
Anaerotruncus,0.003377369446051749,0.0008498728165643155,0.0022548792552553533,0.00011077833335192922,3.849191360205486e-05
Bacteroides,0.2573330054543584,0.3402652454939361,0.4322577916160528,0.22310397702186396,0.3979679784097183
Barnesiella,0.00011083232956708244,0.006274153188166038,6.0165144125077294e-05,6.176489809190298e-05,0.00019103704076845924
Bifidobacterium,2.055760951647497e-05,6.529052404335291e-05,0.00038345427008973934,0.00011615785673412721,2.2593079722945246e-06
Bilophila,0.0,0.0007388632684906052,0.0,5.3795233821980016e-05,6.694245843835629e-06
Blautia,0.00718365553848256,0.001396152524927045,0.002927993225772593,0.0018971785794551618,0.0007480819730486315
Borkfalkia,0.0,4.853732003222878e-05,0.0,3.187865707969186e-06,0.0
Brevibacterium,0.0,0.0,1.0509195480362845e-06,0.0,0.0
Butyricicoccus,7.597377430001619e-06,1.9414928012891512e-05,7.750531666767598e-06,1.3349187652120966e-05,0.0
Butyricimonas,0.0,1.3465192008940888e-05,0.0,0.00015540845326349783,1.3388491687671258e-05
Campylobacter,1.1507792283678923e-05,0.0,4.9918678531723515e-06,0.0,2.0082737531506887e-06
Christensenella,0.0,1.0960040007277466e-06,1.3136494350453557e-06,1.3349187652120968e-05,0.0
Citrobacter,0.0,0.0,0.0,7.571181056426817e-06,0.0
Cloacibacillus,0.0,4.384016002910987e-06,0.0,2.2514301562532376e-05,0.0
Clostridioides,5.8097592111777086e-06,6.732596004470444e-06,2.3645689830816404e-06,3.187865707969186e-06,0.0
Clostridium,0.02334014900021306,0.0026109946737337005,0.027138158218827986,0.002021306100459212,0.0008012175494340768
Colibacter,1.3407136641179328e-06,0.0,0.0,0.0,0.0
Collinsella,0.0,0.0,0.0,2.8890032978470747e-05,4.68597209068494e-06
Coprobacillus,0.0004997510182999594,0.00018898240412548433,0.0005481859092444269,0.00022334984116459113,9.463990061722621e-05
Coprobacter,6.75943138992791e-05,7.812942805187794e-05,6.082196884259997e-05,1.7931744607326672e-05,3.096088702773978e-05
Coprococcus,4.3908372499862296e-05,0.0001324599120879534,3.770173878580171e-05,0.0006298027189306623,1.5062053148630165e-06
Corynebacterium,2.9048796055888543e-06,8.924604005925938e-06,9.19554604531749e-06,4.184073741709558e-06,0.0
Culturomica,2.6814273282358655e-06,3.4445840022872037e-06,3.8095833616315317e-06,9.364355517159484e-06,9.27989830101714e-05
Cuneatibacter,3.3964746157654295e-05,0.0,9.983735706344703e-06,0.0,1.2551710957191805e-06
Cutibacterium,1.2289875254414383e-05,3.1470972020896724e-05,4.243087675196499e-05,3.666045564164564e-05,5.8993041498801475e-05
Delftia,0.0,0.0,0.0,1.9924160674807413e-06,0.0
Dellaglioa,0.0,0.0,0.0,1.1954496404884448e-06,0.0
Desulfitobacterium,0.0,0.0,6.5682471752267784e-06,0.0,0.0
Desulfovibrio,0.0,0.0021309449214149474,0.0,0.0,0.0
Dialister,0.007593690467425295,0.0,0.004521975450256628,0.006174895876336313,7.614704647363028e-06
Dorea,0.0009248689759640207,0.0003792173842518003,0.00022384586373172863,4.383315348457631e-05,1.0878149496232897e-06
Ectopseudomonas,0.0,2.1920080014554933e-06,1.129738514139006e-05,0.0,0.0
Eggerthella,5.999693646927749e-05,1.565720001039638e-05,5.766921019849112e-05,2.829230815822653e-05,0.0
Eisenbergiella,0.00030590616769624165,1.6283488010812235e-05,0.00026759038991873896,4.104377099010327e-05,2.34298604534247e-06
Emergencia,0.0,0.0001224393040812997,0.0,1.653705336009015e-05,0.0
Enterobacter,0.0,2.2389796014866824e-05,0.0,1.1954496404884448e-06,0.0
Enterocloster,0.039844669383920846,0.0005851095643885127,0.030750956895089724,0.0006317951349981431,0.029465559862373
Enterococcus,2.4579750508828768e-06,1.3621764009044852e-05,0.0,0.0,2.761376410582197e-06
Escherichia,0.00039841541052037903,0.0003691967762451467,0.0027907168598103535,0.0026319816251420595,4.518615944589049e-06
Eshraghiella,0.0,5.636592003742697e-06,0.0,0.0,0.0
Eubacterium,0.00014647296780488417,0.0007733091085134772,6.936069017039478e-05,0.0028041263733723956,1.4141594345102767e-05
Extibacter,3.351784160294832e-06,0.0,1.9704741525680337e-06,0.0,0.0
Faecalibacterium,0.007117290212108722,0.018726480928434385,0.00312976977899556,0.03615398347729204,0.0037333809071071304
Faecalicatena,1.7987908326915598e-05,4.5249308030045535e-05,1.0903290310876452e-05,0.0001916704256916473,2.7613764105821972e-06
Faecalimicrobium,0.0,6.419452004262516e-06,0.0,0.0,0.0
Faecalispra,0.0,7.045740004678372e-06,0.0,5.578764988946076e-06,0.0
Faecalitalea,0.0,3.28801200218324e-06,0.0,3.38710731471726e-06,0.0
Flavonifractor,0.0044188805107940295,0.000644763496428123,0.005187076159220092,0.00029228743709942476,2.3931928891712374e-05
Frisingicoccus,6.927020597942653e-06,2.8182960018713487e-06,2.2332040395771047e-06,0.0,0.0
Fructilactobacillus,3.2400580216183376e-06,0.0,0.0,0.0,0.0
Fusicatenibacter,0.001115920673100826,0.0003535395762347503,0.000430220189977354,0.0005210168016462138,5.606430894212339e-06
Fusobacterium,2.234522773529888e-06,1.565720001039638e-06,2.101839096072569e-06,9.962080337403707e-06,0.0
Gabonia,3.686962576324315e-06,7.358884004886299e-06,0.0,7.571181056426817e-06,0.0
Gabonibacter,0.0,0.0,0.0,0.0,1.548044351386989e-05
Gemella,0.0,0.0,0.0,7.571181056426817e-06,0.0
Gemmiger,7.0387467366191465e-06,3.334983602214429e-05,3.2841235876133892e-06,0.00012352979618380597,2.8952613274589095e-05
Gordonibacter,5.3963724980746793e-05,1.2212616008109178e-05,3.205304621510668e-05,4.781798561953779e-06,0.0
Granulicatella,0.0,0.0,0.0,8.567389090167188e-06,0.0
Haemophilus,0.0,0.0005519163003664724,4.755410954864188e-05,4.443087830482053e-05,0.0
Hallella,0.0,0.0,1.1822844915408202e-06,0.0,6.468315046606176e-05
Holdemanella,3.5752364376478206e-06,1.7222920011436018e-06,1.0509195480362845e-06,1.394691247236519e-06,0.0
Holdemania,0.00020557609516474968,0.00015062226410001318,8.223445463383927e-05,6.893759593483365e-05,0.0
Hoylesella,0.0,2.0354360013515293e-06,0.00010482922491661938,0.0,8.317600460965769e-05
Hungatella,0.0004646690107555402,6.200251204116967e-05,0.00025826347892991694,0.00020462113013027214,0.003739991474877918
Intestinibacter,1.7876182188239103e-06,7.202312004782335e-06,0.0,5.8577032383933797e-05,1.2551710957191805e-06
Intestinimonas,0.003952312155680989,0.002320553613540848,0.0014923057582115241,0.0031623627823054324,0.00012359251389181528
Johnsonella,2.0110704961768993e-06,0.0,1.9704741525680337e-06,0.0,0.0
Klebsiella,2.569701189559371e-06,3.209726002131258e-05,0.00027205679799789315,1.055980515764793e-05,0.0
Lachnoclostridium,0.00043182152598465084,9.190776406102675e-05,0.00017497810474804138,0.00014544637292609412,0.0003103619729348293
Lachnospra,0.0005845511575554187,0.002604888365729646,0.00029714750220725944,0.003453454769764369,3.313651692698636e-05
Lacrimispra,0.0,0.0,0.0,1.9924160674807413e-06,0.0
Lactobacillus,4.469045547059776e-06,1.236918800821314e-05,0.0,0.0,0.0
Lactococcus,2.3015584567357843e-05,1.3308620008836923e-05,2.3645689830816404e-06,0.0001593932853984593,0.0
Lactonifactor,1.854653902029807e-05,1.7222920011436018e-06,8.144626497281206e-06,8.16890587667104e-06,6.443211624691792e-06
Lancefieldella,0.0,0.0,0.0,3.984832134961483e-06,0.0
Leuconostoc,0.0,0.0,0.0,3.38710731471726e-06,0.0
Leyella,0.0,1.4874340009876562e-05,1.3136494350453557e-06,3.8254388495630234e-05,6.359533551643848e-06
Limosilactobacillus,0.0,3.28801200218324e-06,0.0,0.0,0.0
Longicatena,4.692497824412764e-06,1.3308620008836923e-05,2.2332040395771047e-06,4.223922063059172e-05,0.0
Marvinbryantia,0.0,4.853732003222878e-06,0.0,1.9924160674807413e-06,0.0
Massilimicrobiota,0.0,0.0,0.0,1.1954496404884448e-06,0.0
Massilioclostridium,0.0002412167334025514,2.9748680019753122e-06,0.00013832728551027595,1.653705336009015e-05,0.0
Mediterraneibacter,0.0008119138497620847,0.0002276556881511634,0.0003364256203151156,0.0002386914448841928,0.011452432111560946
Megaspaera,1.4300945750591284e-05,6.560366804356083e-05,1.156011502839913e-05,1.9924160674807414e-05,0.000580391114660549
Merdibacter,1.3407136641179328e-06,1.1429756007589357e-05,0.0,3.7855905282134084e-06,3.849191360205486e-06
Micrococcus,1.117261386764944e-06,1.0960040007277466e-06,1.3136494350453557e-06,2.988624101221112e-06,0.0
Minimicrobia,1.4524398027944271e-06,0.0,1.0509195480362845e-06,5.77800659569415e-06,0.0
Mobiluncus,0.0,1.4091480009356743e-06,0.0,0.0,0.0
Monoglobus,0.0002729469567866758,0.00034383211222830453,0.00021675215678248368,0.00038314160977654657,0.0
Morganella,0.0,0.0,4.203678192145138e-06,1.7931744607326671e-06,0.0
